,formula,file_dir,error_str,folder_ind,chgnet_ehull,corrected_chgnet_ehull
615,Mg2 Co2 S16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/816/min_e_strc.cif,no_error,816,0.07063484191894531,0.07063484191894531
616,Sc4 Ta4 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/67/min_e_strc.cif,no_error,67,0.039766502380373936,0.039766502380373936
617,Pr16 Bi12 Se16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/937/min_e_strc.cif,no_error,937,0.6809092434969806,0.6809092434969806
618,Nd8 Sm4 S16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/611/min_e_strc.cif,no_error,611,7.724761962890625e-05,7.724761962890625e-05
619,Cr6 B2 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/785/min_e_strc.cif,no_error,785,0.15995121002197266,0.15995121002197266
620,Bi4 N8 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/500/min_e_strc.cif,no_error,500,0.4342646598815918,0.4342646598815918
621,Mg6 Ga4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/202/min_e_strc.cif,no_error,202,0.005119466781616566,0.005119466781616566
622,Sr8 Au4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/7/min_e_strc.cif,no_error,7,0.07885281244913722,0.07885281244913722
623,Sm16 Se12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/282/min_e_strc.cif,no_error,282,0.07035357611519988,0.07035357611519988
624,Th1 Fe3 B2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/960/min_e_strc.cif,No valid decomposition found for PDEntry : Th1 Fe3 B2 with energy = -48.2367! (e_h: -0.06867131038467811),960,0.0,-0.06867131038467811
625,Pr3 Ga1 N1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/758/min_e_strc.cif,No valid decomposition found for PDEntry : Pr3 Ga1 N1 with energy = -30.1499! (e_h: -0.07676022847493513),758,0.0,-0.07676022847493513
626,Zr8 Cr28 Ga4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/904/min_e_strc.cif,no_error,904,0.505816614627836,0.505816614627836
627,Y4 Cd4 S12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/749/min_e_strc.cif,no_error,749,0.11523995399475062,0.11523995399475062
628,K8 As8 P8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/164/min_e_strc.cif,no_error,164,0.022723914066078876,0.022723914066078876
629,Hf4 Ni2 Sn8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/788/min_e_strc.cif,no_error,788,0.1618424824305933,0.1618424824305933
630,K4 Rb2 Sb2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/157/min_e_strc.cif,no_error,157,0.40873146057128906,0.40873146057128906
631,K4 Sn4 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/915/min_e_strc.cif,no_error,915,0.3734012444814052,0.3734012444814052
632,Mn8 F18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/284/min_e_strc.cif,no_error,284,0.5383128661375789,0.5383128661375789
633,Li2 Mn2 F8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/899/min_e_strc.cif,no_error,899,0.06998109817504883,0.06998109817504883
634,Li4 Ca4 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/867/min_e_strc.cif,no_error,867,0.46233581966824033,0.46233581966824033
635,H8 I12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/862/min_e_strc.cif,no_error,862,0.11806869506835938,0.11806869506835938
636,Tm4 Zr8 Co4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/783/min_e_strc.cif,no_error,783,0.0019533634185791016,0.0019533634185791016
637,Ru1 Rh1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/182/min_e_strc.cif,no_error,182,0.07587051391601562,0.07587051391601562
638,Ba2 Sr4 Se4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/400/min_e_strc.cif,no_error,400,0.14314723014831543,0.14314723014831543
639,Rb12 Pr4 Cl24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/301/min_e_strc.cif,no_error,301,0.05660057067871449,0.05660057067871449
640,Ce1 Zr2 F14,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/942/min_e_strc.cif,No valid decomposition found for PDEntry : Ce1 Zr2 F14 with energy = -112.1392! (e_h: -0.11148003970875031),942,0.0,-0.11148003970875031
641,Pr2 Ga2 Se6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/339/min_e_strc.cif,no_error,339,0.10927115546332011,0.10927115546332011
642,Mg4 Cd8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/152/min_e_strc.cif,No valid decomposition found for PDEntry : Mg4 Cd8 with energy = -14.5890! (e_h: -0.0013922452926635742),152,0.0,-0.0013922452926635742
643,Li12 Eu6 Sb12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/158/min_e_strc.cif,no_error,158,0.04436401509224197,0.04436401509224197
644,Ti4 Zn12 N12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/479/min_e_strc.cif,no_error,479,0.07943950380597897,0.07943950380597897
645,Ho4 Cl12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/710/min_e_strc.cif,No valid decomposition found for PDEntry : Ho4 Cl12 with energy = -83.9710! (e_h: -0.03397560119628906),710,0.0,-0.03397560119628906
646,Cs1 C6 Cl1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/893/min_e_strc.cif,no_error,893,2.5124752521514893,2.5124752521514893
647,Gd16 P12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/969/min_e_strc.cif,No valid decomposition found for PDEntry : Gd16 P12 with energy = -328.9379! (e_h: -0.043849263872417055),969,0.0,-0.043849263872417055
648,Cs12 Au4 Br24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/326/min_e_strc.cif,no_error,326,0.04998841285705691,0.04998841285705691
649,Yb4 Sc4 Pd8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/910/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb4 Sc4 Pd8 with energy = -86.5294,910,0.0,0.0
650,Pr4 Se4 S4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/950/min_e_strc.cif,No valid decomposition found for PDEntry : Pr4 Se4 S4 with energy = -73.3199! (e_h: -0.010208606719981361),950,0.0,-0.010208606719981361
651,Ba2 B6 N4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/541/min_e_strc.cif,no_error,541,0.910828649997713,0.910828649997713
652,Li2 P2 N2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/357/min_e_strc.cif,no_error,357,0.8706480662027998,0.8706480662027998
653,Ba2 Cl2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/620/min_e_strc.cif,no_error,620,0.10557252168655396,0.10557252168655396
654,Ca8 Mg4 N8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/689/min_e_strc.cif,no_error,689,0.3708064556121826,0.3708064556121826
655,Tl1 Bi3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/643/min_e_strc.cif,no_error,643,0.07098754247029637,0.07098754247029637
656,Er4 Cu2 Ge12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/227/min_e_strc.cif,no_error,227,0.04482406283181817,0.04482406283181817
657,Ce1 Ga9 Co4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/222/min_e_strc.cif,no_error,222,0.026339803423201857,0.026339803423201857
658,Ti4 Co4 P4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/547/min_e_strc.cif,No valid decomposition found for PDEntry : Ti4 Co4 P4 with energy = -94.5467! (e_h: -0.006289958953857422),547,0.0,-0.006289958953857422
659,Ca1 Ni5,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/375/min_e_strc.cif,No valid decomposition found for PDEntry : Ca1 Ni5 with energy = -31.6006! (e_h: -0.0015034675598144531),375,0.0,-0.0015034675598144531
660,Tb4 In4 Ir4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/440/min_e_strc.cif,no_error,440,0.03894758224487305,0.03894758224487305
661,Sm8 Si4 Ge4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/684/min_e_strc.cif,no_error,684,0.15630173683166504,0.15630173683166504
662,Na4 Cr4 S12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/167/min_e_strc.cif,no_error,167,0.19038829803466406,0.19038829803466406
663,K2 P2 Se10,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/562/min_e_strc.cif,no_error,562,0.16776743389311655,0.16776743389311655
664,U4 P8 Se16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/45/min_e_strc.cif,no_error,45,0.07525212424142147,0.07525212424142147
665,Y16 Tl4 Ga24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/897/min_e_strc.cif,no_error,897,0.17328062924471688,0.17328062924471688
666,U2 Ni16 Sn4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/191/min_e_strc.cif,no_error,191,0.2323294986378066,0.2323294986378066
667,Sm1 Y3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/238/min_e_strc.cif,no_error,238,0.005019187927246094,0.005019187927246094
668,Sr12 Sc8 N12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/796/min_e_strc.cif,no_error,796,0.4134127199649811,0.4134127199649811
669,Yb2 Ce6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/467/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb2 Ce6 with energy = -34.8952,467,0.0,0.0
670,Nb4 As4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/701/min_e_strc.cif,No valid decomposition found for PDEntry : Nb4 As4 with energy = -63.9153! (e_h: -0.0009307861328125),701,0.0,-0.0009307861328125
671,Pr8 Rh16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/38/min_e_strc.cif,No valid decomposition found for PDEntry : Pr8 Rh16 with energy = -170.4246! (e_h: -0.006359100341796875),38,0.0,-0.006359100341796875
672,Tb1 Y1 I3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/176/min_e_strc.cif,no_error,176,0.007450294494629084,0.007450294494629084
673,Mn8 Al12 Cr4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/630/min_e_strc.cif,no_error,630,0.05671159426371197,0.05671159426371197
674,Sc2 Sn6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/593/min_e_strc.cif,no_error,593,0.014382541179656982,0.014382541179656982
675,Tl3 Co3 Cl6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/522/min_e_strc.cif,no_error,522,0.2744377851486206,0.2744377851486206
676,Mg6 Hg2 S8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/705/min_e_strc.cif,no_error,705,0.09231382608413696,0.09231382608413696
677,Mg2 Ga2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/900/min_e_strc.cif,no_error,900,0.0670161247253418,0.0670161247253418
678,Te1 Se1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/632/min_e_strc.cif,no_error,632,0.014657974243164062,0.014657974243164062
679,Y3 Hf3 Ni51,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/83/min_e_strc.cif,no_error,83,0.27332421352989034,0.27332421352989034
680,Al4 Ru2 C4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/398/min_e_strc.cif,no_error,398,0.5461363792419469,0.5461363792419469
681,Gd6 Cu9 Rh36,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/108/min_e_strc.cif,no_error,108,0.3347059979158278,0.3347059979158278
682,Er8 Pd4 S16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/424/min_e_strc.cif,no_error,424,0.10056216376168337,0.10056216376168337
683,Tm6 Al6 Pd6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/763/min_e_strc.cif,no_error,763,0.19450664520263672,0.19450664520263672
684,Pr4 Ga4 Ni4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/55/min_e_strc.cif,no_error,55,0.06580638885498047,0.06580638885498047
685,Yb1 Ni3 Ge2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/879/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb1 Ni3 Ge2 with energy = -31.4590,879,0.0,0.0
686,Te4 Se4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/87/min_e_strc.cif,No valid decomposition found for PDEntry : Te4 Se4 with energy = -27.7860! (e_h: -0.0499730110168457),87,0.0,-0.0499730110168457
687,Sr3 Rh18 Cl33,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/881/min_e_strc.cif,no_error,881,0.24192365010579486,0.24192365010579486
688,Er4 Co4 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/223/min_e_strc.cif,no_error,223,0.05088329315185547,0.05088329315185547
689,Hf16 Cr16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/733/min_e_strc.cif,no_error,733,0.4371988773345947,0.4371988773345947
690,Er16 Si16 Ir4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/306/min_e_strc.cif,no_error,306,0.26515293121337713,0.26515293121337713
691,Te8 Au8 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/882/min_e_strc.cif,no_error,882,0.3757893443107605,0.3757893443107605
692,Eu8 B16 Pt16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/873/min_e_strc.cif,no_error,873,0.508076937445276,0.508076937445276
693,Th2 Co2 Si2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/71/min_e_strc.cif,no_error,71,0.004750251770019531,0.004750251770019531
694,Rb6 S6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/279/min_e_strc.cif,no_error,279,0.026862859725951704,0.026862859725951704
695,U6 Ge10 Ir6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/393/min_e_strc.cif,no_error,393,0.19515631415627333,0.19515631415627333
696,Li4 Tl2 Au2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/874/min_e_strc.cif,No valid decomposition found for PDEntry : Li4 Tl2 Au2 with energy = -21.9779! (e_h: -0.007245540618896484),874,0.0,-0.007245540618896484
697,Sm16 Al4 Te8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/561/min_e_strc.cif,No valid decomposition found for PDEntry : Sm16 Al4 Te8 with energy = -144.7960! (e_h: -0.03266150610787477),561,0.0,-0.03266150610787477
698,Np8 Fe16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/137/min_e_strc.cif,no_error,137,0.06058756510416785,0.06058756510416785
699,U2 Nb4 N5,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/583/min_e_strc.cif,no_error,583,1.1890159086747651,1.1890159086747651
700,Tb20 Ru12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/976/min_e_strc.cif,No valid decomposition found for PDEntry : Tb20 Ru12 with energy = -215.2226! (e_h: -0.03248434513807297),976,0.0,-0.03248434513807297
701,Tm4 Si4 Ni8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/154/min_e_strc.cif,no_error,154,0.1858197748660988,0.1858197748660988
702,K12 P8 O20 F8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/370/min_e_strc.cif,no_error,370,0.3891278028488152,0.3891278028488152
703,Cr4 S8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/419/min_e_strc.cif,no_error,419,0.19204950332641602,0.19204950332641602
704,U2 Si3 Pt1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/946/min_e_strc.cif,no_error,946,1.0830097198486328,1.0830097198486328
705,Y4 S4 Br8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/93/min_e_strc.cif,no_error,93,0.14383375644683927,0.14383375644683927
706,Cs1 As1 Se1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/248/min_e_strc.cif,no_error,248,1.3713594688766308,1.3713594688766308
707,Li7 Co1 O4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/47/min_e_strc.cif,no_error,47,0.14554516474405865,0.14554516474405865
708,La2 In8 Pt8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/878/min_e_strc.cif,no_error,878,0.16154177983602125,0.16154177983602125
709,Li6 Sb4 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/372/min_e_strc.cif,no_error,372,0.09840211001309473,0.09840211001309473
710,Li8 Tm4 Ag4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/718/min_e_strc.cif,no_error,718,0.13319790363311768,0.13319790363311768
711,Sm4 S8 O4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/361/min_e_strc.cif,no_error,361,0.074951171875,0.074951171875
712,Tm8 Ga28 Pt12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/81/min_e_strc.cif,no_error,81,0.8620968914031968,0.8620968914031968
713,Er3 Ge3 Pd3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/564/min_e_strc.cif,no_error,564,0.0425562858581543,0.0425562858581543
714,Li8 Mg2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/566/min_e_strc.cif,No valid decomposition found for PDEntry : Li8 Mg2 with energy = -18.5858! (e_h: -0.00019578933715846958),566,0.0,-0.00019578933715846958
715,Ga9 Co3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/498/min_e_strc.cif,no_error,498,0.17759227752685547,0.17759227752685547
716,Y4 Mg4 Al4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/198/min_e_strc.cif,no_error,198,0.38312244415283203,0.38312244415283203
717,Ni4 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/61/min_e_strc.cif,no_error,61,0.41674280166625977,0.41674280166625977
718,Nb24 B8 C4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/379/min_e_strc.cif,no_error,379,0.5780462688869896,0.5780462688869896
719,K4 B4 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/349/min_e_strc.cif,no_error,349,0.06992101669311523,0.06992101669311523
720,Sc4 Ag12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/677/min_e_strc.cif,No valid decomposition found for PDEntry : Sc4 Ag12 with energy = -63.3219! (e_h: -0.002562522888184038),677,0.0,-0.002562522888184038
721,Zn4 In4 Ag8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/661/min_e_strc.cif,no_error,661,0.028832674026489258,0.028832674026489258
722,Co8 P4 O32,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/777/min_e_strc.cif,no_error,777,0.28670120239257724,0.28670120239257724
723,Li4 Hf4 Os8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/484/min_e_strc.cif,no_error,484,0.12220901250839233,0.12220901250839233
724,Te6 Mo18 S24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/898/min_e_strc.cif,no_error,898,0.443088173866272,0.443088173866272
725,Yb3 Cd3 Au3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/970/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb3 Cd3 Au3 with energy = -23.4204,970,0.0,0.0
726,Th2 Re2 Rh4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/456/min_e_strc.cif,no_error,456,0.6273007392883301,0.6273007392883301
727,La2 Si4 Rh4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/319/min_e_strc.cif,No valid decomposition found for PDEntry : La2 Si4 Rh4 with energy = -71.7276! (e_h: -0.004305839538574219),319,0.0,-0.004305839538574219
728,Na8 Bi3 O11,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/110/min_e_strc.cif,no_error,110,0.423430052670561,0.423430052670561
729,K8 Hg2 Te12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/364/min_e_strc.cif,no_error,364,0.029121377251365654,0.029121377251365654
730,Hf6 Al3 Co1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/404/min_e_strc.cif,no_error,404,0.7854504845359109,0.7854504845359109
731,Eu2 Ni6 Ge2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/508/min_e_strc.cif,no_error,508,0.23097000122070632,0.23097000122070632
732,Er8 Ti4 Co8 O24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/563/min_e_strc.cif,no_error,563,0.36506392739035753,0.36506392739035753
733,Gd3 Cd3 Ni18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/922/min_e_strc.cif,no_error,922,0.43917298316955566,0.43917298316955566
734,Li8 Pm4 Ga4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/181/min_e_strc.cif,no_error,181,0.0021136999130249023,0.0021136999130249023
735,Sc4 Bi4 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/996/min_e_strc.cif,no_error,996,0.6732879479726099,0.6732879479726099
736,Rb3 Cu4 Br1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/840/min_e_strc.cif,no_error,840,0.4395579993724823,0.4395579993724823
737,Sm2 Tm6 I6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/605/min_e_strc.cif,no_error,605,0.08495698656354644,0.08495698656354644
738,U6 Fe16 Re4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/690/min_e_strc.cif,No valid decomposition found for PDEntry : U6 Fe16 Re4 with energy = -254.9423! (e_h: -0.004101679875297748),690,0.0,-0.004101679875297748
739,La8 Sm4 S16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/317/min_e_strc.cif,no_error,317,0.00130462646484375,0.00130462646484375
740,Mn2 Bi4 I12 Br4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/374/min_e_strc.cif,No valid decomposition found for PDEntry : Mn2 Bi4 I12 Br4 with energy = -77.3645! (e_h: -0.010846094651654425),374,0.0,-0.010846094651654425
741,Ca2 Ni1 I6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/674/min_e_strc.cif,no_error,674,0.16570115089416415,0.16570115089416415
742,Li16 Tl8 Pb4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/101/min_e_strc.cif,no_error,101,0.07771573747907379,0.07771573747907379
743,Mg2 Be16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/123/min_e_strc.cif,no_error,123,0.341002383802691,0.341002383802691
744,Na2 Mn2 S4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/906/min_e_strc.cif,No valid decomposition found for PDEntry : Na2 Mn2 S4 with energy = -45.7802! (e_h: -0.061307668685913974),906,0.0,-0.061307668685913974
745,Er1 Tl3 Sn1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/395/min_e_strc.cif,no_error,395,0.8014251708984368,0.8014251708984368
746,Zr2 Ta1 Mo2 S7,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/670/min_e_strc.cif,no_error,670,0.36728937096065906,0.36728937096065906
747,Zr3 W3 C6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/721/min_e_strc.cif,no_error,721,0.909949511289593,0.909949511289593
748,Y6 Mn2 N12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/768/min_e_strc.cif,no_error,768,0.2987773895263679,0.2987773895263679
749,Yb2 C2 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/233/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb2 C2 O12 with energy = -88.8074,233,0.0,0.0
750,Li4 V12 O24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/685/min_e_strc.cif,no_error,685,0.11327613483776133,0.11327613483776133
751,Er4 V4 O26,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/961/min_e_strc.cif,no_error,961,0.5175830897162932,0.5175830897162932
752,Ni6 Se8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/392/min_e_strc.cif,no_error,392,0.005986213684079367,0.005986213684079367
753,Mn2 Co6 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/724/min_e_strc.cif,no_error,724,0.22536003589630127,0.22536003589630127
754,Li4 Cd4 Pt8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/741/min_e_strc.cif,no_error,741,0.016093015670776367,0.016093015670776367
755,Pm4 Cd4 Hg8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/474/min_e_strc.cif,No valid decomposition found for PDEntry : Pm4 Cd4 Hg8 with energy = -31.4669! (e_h: -0.004066228866576926),474,0.0,-0.004066228866576926
756,U4 Pd4 S12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/999/min_e_strc.cif,no_error,999,0.0747529983520483,0.0747529983520483
757,Nb4 Co4 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/598/min_e_strc.cif,No valid decomposition found for PDEntry : Nb4 Co4 Si4 with energy = -98.1174! (e_h: -0.005520820617675781),598,0.0,-0.005520820617675781
758,Ga2 Fe5 Si5,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/857/min_e_strc.cif,no_error,857,0.16833357016245465,0.16833357016245465
759,Nd4 Eu4 S16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/168/min_e_strc.cif,no_error,168,0.043071746826171875,0.043071746826171875
760,Tb6 Cu2 Ge8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/619/min_e_strc.cif,no_error,619,0.09898988902568817,0.09898988902568817
761,K2 Ga1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/786/min_e_strc.cif,no_error,786,0.21378154224819612,0.21378154224819612
762,La3 Th3 Nb3 O33,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/149/min_e_strc.cif,no_error,149,0.35714415141514344,0.35714415141514344
763,In6 Sn2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/965/min_e_strc.cif,No valid decomposition found for PDEntry : In6 Sn2 with energy = -24.4476! (e_h: -0.03972911834716797),965,0.0,-0.03972911834716797
764,Ce12 Ge12 Pd4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/51/min_e_strc.cif,no_error,51,0.13324083600725256,0.13324083600725256
765,U1 Si1 Ge2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/275/min_e_strc.cif,no_error,275,0.2698973019917714,0.2698973019917714
766,In2 Br2 O2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/481/min_e_strc.cif,no_error,481,0.020547760857477115,0.020547760857477115
767,Ce6 Sm6 Fe27 B18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/57/min_e_strc.cif,no_error,57,0.4614908444254038,0.4614908444254038
768,Li8 Eu4 Pb4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/660/min_e_strc.cif,No valid decomposition found for PDEntry : Li8 Eu4 Pb4 with energy = -77.2198! (e_h: -0.05790134037242112),660,0.0,-0.05790134037242112
769,K6 Pb6 I8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/334/min_e_strc.cif,no_error,334,0.3148330211639401,0.3148330211639401
770,Ce4 Mg2 Ge4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/919/min_e_strc.cif,No valid decomposition found for PDEntry : Ce4 Mg2 Ge4 with energy = -51.8572! (e_h: -0.007925033569335938),919,0.0,-0.007925033569335938
