,formula,error_str,relxed_structure,chgnet_ehull,corrected_chgnet_ehull
121,Fe4 Si4 Ni4,no_error,"# generated using pymatgen
data_FeSiNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.84892304
_cell_length_b   3.80044869
_cell_length_c   7.23881067
_cell_angle_alpha   90.00000000
_cell_angle_beta   93.58557182
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeSiNi
_chemical_formula_sum   'Fe4 Si4 Ni4'
_cell_volume   133.13628133
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.41031948  0.50000000  0.83069583  1
  Fe  Fe1  1  0.63317796  0.00000000  0.64810629  1
  Fe  Fe2  1  0.10734663  0.50000000  0.13141413  1
  Fe  Fe3  1  0.13357336  0.00000000  0.60078943  1
  Si  Si4  1  0.59175056  0.50000000  0.13413216  1
  Si  Si5  1  0.17573396  0.00000000  0.91494837  1
  Si  Si6  1  0.95728488  0.00000000  0.29625397  1
  Si  Si7  1  0.34964939  0.50000000  0.51083365  1
  Ni  Ni8  1  0.44150702  0.00000000  0.30262941  1
  Ni  Ni9  1  0.82151417  0.50000000  0.44296433  1
  Ni  Ni10  1  0.72949138  0.00000000  0.99733687  1
  Ni  Ni11  1  0.91098108  0.50000000  0.79518081  1
",0.06592130661010653,0.06592130661010653
122,La5 Cr3 S12,no_error,"# generated using pymatgen
data_La5(CrS4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86154832
_cell_length_b   9.12709847
_cell_length_c   13.23034377
_cell_angle_alpha   85.80945335
_cell_angle_beta   89.95980927
_cell_angle_gamma   89.75218959
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La5(CrS4)3
_chemical_formula_sum   'La5 Cr3 S12'
_cell_volume   465.04890157
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.25880516  0.24997638  0.34142907  1
  La  La1  1  0.75681183  0.40348877  0.77333774  1
  La  La2  1  0.26252958  0.81407399  0.31782039  1
  La  La3  1  0.75201692  0.47776441  0.07270774  1
  La  La4  1  0.26021096  0.92845880  0.86077992  1
  Cr  Cr5  1  0.76266048  0.06252750  0.09482771  1
  Cr  Cr6  1  0.25913026  0.51661957  0.49789966  1
  Cr  Cr7  1  0.75981457  0.09130627  0.60086786  1
  S  S8  1  0.26451721  0.89112173  0.08668428  1
  S  S9  1  0.25659931  0.23682098  0.11500194  1
  S  S10  1  0.75802439  0.67119261  0.45161309  1
  S  S11  1  0.25887911  0.18661569  0.69860085  1
  S  S12  1  0.25120434  0.55743001  0.91847476  1
  S  S13  1  0.25736059  0.56103020  0.65998335  1
  S  S14  1  0.75874158  0.34135381  0.49432044  1
  S  S15  1  0.75835378  0.14943070  0.92414611  1
  S  S16  1  0.24869359  0.53773193  0.22986077  1
  S  S17  1  0.76093573  0.88410924  0.71753401  1
  S  S18  1  0.26076702  0.01524123  0.49906520  1
  S  S19  1  0.76044488  0.04165872  0.27900621  1
",0.12472307682037354,0.12472307682037354
123,Li1 V1 H2 O4,no_error,"# generated using pymatgen
data_LiV(HO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.81479896
_cell_length_b   4.99701850
_cell_length_c   5.00501562
_cell_angle_alpha   112.34380635
_cell_angle_beta   89.61553823
_cell_angle_gamma   111.75193584
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV(HO2)2
_chemical_formula_sum   'Li1 V1 H2 O4'
_cell_volume   102.17776159
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.21915222  0.37032016  0.04805781  1
  V  V1  1  0.94305476  0.86520713  0.31895068  1
  H  H2  1  0.41120384  0.95832635  0.11832400  1
  H  H3  1  0.97658038  0.37235137  0.59789280  1
  O  O4  1  0.23881050  0.02611696  0.12636938  1
  O  O5  1  0.99606956  0.57020806  0.36584594  1
  O  O6  1  0.98045625  0.20375853  0.65677888  1
  O  O7  1  0.60624877  0.73170030  0.11380740  1
",0.017944276332851672,0.017944276332851672
124,Mg2 Ag2,no_error,"# generated using pymatgen
data_MgAg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.98835390
_cell_length_b   4.83915539
_cell_length_c   5.54252339
_cell_angle_alpha   90.00000000
_cell_angle_beta   105.38721967
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgAg
_chemical_formula_sum   'Mg2 Ag2'
_cell_volume   77.27798941
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.68088396  0.00000000  0.25600943  1
  Mg  Mg1  1  0.29004351  0.50000000  0.52011654  1
  Ag  Ag2  1  0.04115242  0.50000000  0.00135611  1
  Ag  Ag3  1  0.44364876  0.00000000  0.74567952  1
",0.11281108856201172,0.11281108856201172
125,Mn3 Fe2 O7,no_error,"# generated using pymatgen
data_Mn3Fe2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.93358453
_cell_length_b   3.17258994
_cell_length_c   18.15052873
_cell_angle_alpha   90.46850685
_cell_angle_beta   90.17579068
_cell_angle_gamma   117.02560758
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn3Fe2O7
_chemical_formula_sum   'Mn3 Fe2 O7'
_cell_volume   150.47233022
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.45212724  0.41248648  0.42144031  1
  Mn  Mn1  1  0.15028155  0.17185521  0.12789029  1
  Mn  Mn2  1  0.22564422  0.36443626  0.71921592  1
  Fe  Fe3  1  0.00862732  0.79255779  0.57150892  1
  Fe  Fe4  1  0.89492019  0.68812467  0.97540055  1
  O  O5  1  0.89005408  0.69316189  0.76409403  1
  O  O6  1  0.52259097  0.91776584  0.05498690  1
  O  O7  1  0.81011122  0.49499124  0.17371774  1
  O  O8  1  0.61995721  0.15230817  0.64252990  1
  O  O9  1  0.85946278  0.21689893  0.49684267  1
  O  O10  1  0.21322126  0.31935537  0.93458773  1
  O  O11  1  0.11007199  0.73204421  0.37592638  1
",0.13877678465568444,0.13877678465568444
126,Li4 Pt12,No valid decomposition found for PDEntry : Li4 Pt12 with energy = -86.1127! (e_h: -5.8174133303445785e-05),"# generated using pymatgen
data_LiPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.89461817
_cell_length_b   3.87777883
_cell_length_c   7.66712097
_cell_angle_alpha   90.00000000
_cell_angle_beta   115.84128787
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiPt3
_chemical_formula_sum   'Li4 Pt12'
_cell_volume   238.00579799
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25256440  0.00000000  0.63032934  1
  Li  Li1  1  0.24743560  0.50000000  0.36967066  1
  Li  Li2  1  0.75256440  0.50000000  0.63032934  1
  Li  Li3  1  0.74743560  0.00000000  0.36967066  1
  Pt  Pt4  1  0.24960942  0.50000000  0.87102963  1
  Pt  Pt5  1  0.50120516  0.50000000  0.74497375  1
  Pt  Pt6  1  0.50000000  0.00000000  0.00000000  1
  Pt  Pt7  1  0.75039058  0.50000000  0.12897037  1
  Pt  Pt8  1  0.00000000  0.50000000  0.50000000  1
  Pt  Pt9  1  0.99879484  0.00000000  0.25502625  1
  Pt  Pt10  1  0.74960942  0.00000000  0.87102963  1
  Pt  Pt11  1  0.00120516  0.00000000  0.74497375  1
  Pt  Pt12  1  0.00000000  0.50000000  0.00000000  1
  Pt  Pt13  1  0.25039058  0.00000000  0.12897037  1
  Pt  Pt14  1  0.50000000  0.00000000  0.50000000  1
  Pt  Pt15  1  0.49879484  0.50000000  0.25502625  1
",0.0,-5.8174133303445785
127,Tb4 Mg2 Cu4,no_error,"# generated using pymatgen
data_Tb2MgCu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.67728461
_cell_length_b   3.79970871
_cell_length_c   7.79134284
_cell_angle_alpha   90.00000000
_cell_angle_beta   100.95459289
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2MgCu2
_chemical_formula_sum   'Tb4 Mg2 Cu4'
_cell_volume   223.14316910
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.87792699  0.50000000  0.79886162  1
  Tb  Tb1  1  0.29191261  0.50000000  0.07093817  1
  Tb  Tb2  1  0.46361116  0.50000000  0.52979922  1
  Tb  Tb3  1  0.87749346  0.50000000  0.29888909  1
  Mg  Mg4  1  0.17026334  0.00000000  0.68130898  1
  Mg  Mg5  1  0.58758419  0.00000000  0.92116535  1
  Cu  Cu6  1  0.21025375  0.00000000  0.34048648  1
  Cu  Cu7  1  0.54365669  0.00000000  0.26057105  1
  Cu  Cu8  1  0.76365929  0.00000000  0.53929621  1
  Cu  Cu9  1  0.99269450  0.00000000  0.05869563  1
",0.05925297737121582,0.05925297737121582
128,U1 Sb1 Te2,no_error,"# generated using pymatgen
data_USbTe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04749343
_cell_length_b   5.35246848
_cell_length_c   5.67589838
_cell_angle_alpha   96.77039130
_cell_angle_beta   110.65667842
_cell_angle_gamma   90.25808346
_symmetry_Int_Tables_number   1
_chemical_formula_structural   USbTe2
_chemical_formula_sum   'U1 Sb1 Te2'
_cell_volume   114.11494060
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  U  U0  1  0.79647222  0.82012003  0.95549204  1
  Sb  Sb1  1  0.29844000  0.32036650  0.95572533  1
  Te  Te2  1  0.51041395  0.03465951  0.38604579  1
  Te  Te3  1  0.08126660  0.60535172  0.52502910  1
",0.06262561678886414,0.06262561678886414
129,Tl6 P3 Cl3 O8,no_error,"# generated using pymatgen
data_Tl6P3Cl3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42193519
_cell_length_b   9.09690429
_cell_length_c   12.40927292
_cell_angle_alpha   95.94627952
_cell_angle_beta   92.38030547
_cell_angle_gamma   91.99167570
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tl6P3Cl3O8
_chemical_formula_sum   'Tl6 P3 Cl3 O8'
_cell_volume   495.67695260
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.53107848  0.53692003  0.21198373  1
  Tl  Tl1  1  0.11603354  0.04974624  0.57170629  1
  Tl  Tl2  1  0.61211242  0.49429657  0.70135960  1
  Tl  Tl3  1  0.08291488  0.54549262  0.44864525  1
  Tl  Tl4  1  0.95688876  0.32353206  0.99156173  1
  Tl  Tl5  1  0.06235604  0.86267099  0.27614049  1
  P  P6  1  0.50210402  0.08591529  0.82581839  1
  P  P7  1  0.66364656  0.22957440  0.38921690  1
  P  P8  1  0.26716417  0.65830272  0.90414753  1
  Cl  Cl9  1  0.63021482  0.75204251  0.54235573  1
  Cl  Cl10  1  0.88994114  0.18399965  0.23559927  1
  Cl  Cl11  1  0.49601533  0.80485698  0.02362868  1
  O  O12  1  0.60803529  0.18412462  0.74131968  1
  O  O13  1  0.91352683  0.26881924  0.47773743  1
  O  O14  1  0.41850077  0.51051441  0.90920491  1
  O  O15  1  0.26889864  0.72458824  0.79799438  1
  O  O16  1  0.49224696  0.08408966  0.39550517  1
  O  O17  1  0.03512244  0.59308604  0.21843393  1
  O  O18  1  0.49423583  0.36523920  0.36092987  1
  O  O19  1  0.44396138  0.16758174  0.93648285  1
",0.3149312496185308,0.3149312496185308
130,Ni12 Sn4,no_error,"# generated using pymatgen
data_Ni3Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.60700484
_cell_length_b   5.90559106
_cell_length_c   10.20811104
_cell_angle_alpha   89.19963999
_cell_angle_beta   83.67748436
_cell_angle_gamma   89.80025341
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ni3Sn
_chemical_formula_sum   'Ni12 Sn4'
_cell_volume   216.10395839
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.26369211  0.80947108  0.79926430  1
  Ni  Ni1  1  0.72244169  0.91733151  0.96755719  1
  Ni  Ni2  1  0.35402220  0.96617821  0.56735152  1
  Ni  Ni3  1  0.23604971  0.20470904  0.91571880  1
  Ni  Ni4  1  0.81133563  0.69648203  0.63739974  1
  Ni  Ni5  1  0.75147433  0.50851250  0.85401039  1
  Ni  Ni6  1  0.15095914  0.38044736  0.24206014  1
  Ni  Ni7  1  0.66899136  0.70489802  0.20826378  1
  Ni  Ni8  1  0.01269803  0.29175299  0.49477181  1
  Ni  Ni9  1  0.30081189  0.43752052  0.68511886  1
  Ni  Ni10  1  0.69420424  0.28647308  0.08134925  1
  Ni  Ni11  1  0.18041481  0.99879893  0.13952091  1
  Sn  Sn12  1  0.20755586  0.60728119  0.02713757  1
  Sn  Sn13  1  0.12889992  0.68946318  0.40574485  1
  Sn  Sn14  1  0.62270514  0.10927368  0.32824926  1
  Sn  Sn15  1  0.78762014  0.12277064  0.72907317  1
",0.08403444290161133,0.08403444290161133
131,La3 Cu6 Sn5 Te2,no_error,"# generated using pymatgen
data_La3Cu6Sn5Te2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.70628314
_cell_length_b   6.47323712
_cell_length_c   9.91282580
_cell_angle_alpha   91.42928466
_cell_angle_beta   90.80638228
_cell_angle_gamma   92.59147538
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La3Cu6Sn5Te2
_chemical_formula_sum   'La3 Cu6 Sn5 Te2'
_cell_volume   365.63054497
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.20389221  0.23929324  0.07202469  1
  La  La1  1  0.21688999  0.69181006  0.84861408  1
  La  La2  1  0.93944702  0.12533214  0.44368511  1
  Cu  Cu3  1  0.73113480  0.34140291  0.18624073  1
  Cu  Cu4  1  0.72346020  0.71439415  0.30647941  1
  Cu  Cu5  1  0.47032408  0.02759372  0.29639321  1
  Cu  Cu6  1  0.37162471  0.34657627  0.62117209  1
  Cu  Cu7  1  0.52659183  0.12453663  0.80802005  1
  Cu  Cu8  1  0.74222483  0.80847121  0.75269997  1
  Sn  Sn9  1  0.42444701  0.42271103  0.37393059  1
  Sn  Sn10  1  0.68475108  0.94490839  0.06176463  1
  Sn  Sn11  1  0.14572172  0.74146663  0.20146972  1
  Sn  Sn12  1  0.98319420  0.62567790  0.53407638  1
  Sn  Sn13  1  0.45306811  0.88515503  0.55137747  1
  Te  Te14  1  0.06686553  0.15082182  0.76472675  1
  Te  Te15  1  0.68659126  0.47873482  0.93451037  1
",0.15159509330988108,0.15159509330988108
132,Ta2 S2 Cl8,no_error,"# generated using pymatgen
data_TaSCl4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.82221295
_cell_length_b   7.26483393
_cell_length_c   10.36503570
_cell_angle_alpha   79.89121949
_cell_angle_beta   88.89486516
_cell_angle_gamma   85.36682200
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaSCl4
_chemical_formula_sum   'Ta2 S2 Cl8'
_cell_volume   504.08022319
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.90065316  0.39508380  0.89019811  1
  Ta  Ta1  1  0.39869225  0.80534236  0.40041132  1
  S  S2  1  0.08815019  0.20374132  0.06331959  1
  S  S3  1  0.74046611  0.60614944  0.98647039  1
  Cl  Cl4  1  0.10467881  0.54032639  0.73166882  1
  Cl  Cl5  1  0.59011579  0.78061921  0.58407754  1
  Cl  Cl6  1  0.13612715  0.06704338  0.90678632  1
  Cl  Cl7  1  0.20921215  0.04470039  0.48014188  1
  Cl  Cl8  1  0.56449982  0.97731552  0.23758861  1
  Cl  Cl9  1  0.67176744  0.23991569  0.80023952  1
  Cl  Cl10  1  0.10942730  0.72687007  0.31921698  1
  Cl  Cl11  1  0.52749882  0.50392653  0.38019136  1
",0.033553727467854344,0.033553727467854344
133,Sc1 Ni5,No valid decomposition found for PDEntry : Sc1 Ni5 with energy = -37.2029! (e_h: -0.029620647430419922),"# generated using pymatgen
data_ScNi5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.57196524
_cell_length_b   4.57196524
_cell_length_c   4.03390755
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScNi5
_chemical_formula_sum   'Sc1 Ni5'
_cell_volume   73.02346082
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.00000000  0.39532879  0.50000000  1
  Ni  Ni2  1  0.33333333  0.66666667  0.00000000  1
  Ni  Ni3  1  0.60467121  0.60467121  0.50000000  1
  Ni  Ni4  1  0.66666667  0.33333333  0.00000000  1
  Ni  Ni5  1  0.39532879  0.00000000  0.50000000  1
",0.0,-0.029620647430419922
134,Li3 Fe4 O8,no_error,"# generated using pymatgen
data_Li3(FeO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19148767
_cell_length_b   5.88808889
_cell_length_c   5.99303645
_cell_angle_alpha   120.21381156
_cell_angle_beta   101.23856293
_cell_angle_gamma   84.57642958
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3(FeO2)4
_chemical_formula_sum   'Li3 Fe4 O8'
_cell_volume   155.27135882
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.96850296  0.43871040  0.29985490  1
  Li  Li1  1  0.05306664  0.93233262  0.78072137  1
  Li  Li2  1  0.53094788  0.09866904  0.82366071  1
  Fe  Fe3  1  0.97876014  0.47705862  0.84558803  1
  Fe  Fe4  1  0.50662163  0.93746805  0.28781765  1
  Fe  Fe5  1  0.00923649  0.98148709  0.32957754  1
  Fe  Fe6  1  0.47726816  0.46537737  0.36130743  1
  O  O7  1  0.22620923  0.32642928  0.01482718  1
  O  O8  1  0.18844304  0.79601619  0.01342023  1
  O  O9  1  0.77409581  0.65368482  0.15581194  1
  O  O10  1  0.26970652  0.27511514  0.46138823  1
  O  O11  1  0.69489247  0.13736101  0.16851481  1
  O  O12  1  0.79829888  0.60476582  0.62355789  1
  O  O13  1  0.81066905  0.12889403  0.63414963  1
  O  O14  1  0.31924856  0.82292029  0.49214439  1
",0.0757043520609475,0.0757043520609475
135,Dy2 Co7 Ge5,no_error,"# generated using pymatgen
data_Dy2Co7Ge5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.15892606
_cell_length_b   3.86694779
_cell_length_c   8.66069459
_cell_angle_alpha   90.00000000
_cell_angle_beta   93.15791063
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy2Co7Ge5
_chemical_formula_sum   'Dy2 Co7 Ge5'
_cell_volume   205.95201565
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.88883307  0.00000000  0.32524574  1
  Dy  Dy1  1  0.28082778  0.50000000  0.85405276  1
  Co  Co2  1  0.58871300  0.50000000  0.13542191  1
  Co  Co3  1  0.74198177  0.50000000  0.81870198  1
  Co  Co4  1  0.27507793  0.00000000  0.11209326  1
  Co  Co5  1  0.44733931  0.00000000  0.39109999  1
  Co  Co6  1  0.23073884  0.50000000  0.53419398  1
  Co  Co7  1  0.96505388  0.00000000  0.90592054  1
  Co  Co8  1  0.49992890  0.00000000  0.67361823  1
  Ge  Ge9  1  0.95862601  0.50000000  0.07037468  1
  Ge  Ge10  1  0.62293196  0.50000000  0.54557939  1
  Ge  Ge11  1  0.27783929  0.50000000  0.27563965  1
  Ge  Ge12  1  0.08060454  0.00000000  0.64372586  1
  Ge  Ge13  1  0.59344054  0.00000000  0.96156809  1
",0.10627722740173251,0.10627722740173251
136,Cs2 Mn3 F13,no_error,"# generated using pymatgen
data_Cs2Mn3F13
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.75967686
_cell_length_b   7.82395977
_cell_length_c   8.06814927
_cell_angle_alpha   64.52542723
_cell_angle_beta   63.11810740
_cell_angle_gamma   61.32072758
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2Mn3F13
_chemical_formula_sum   'Cs2 Mn3 F13'
_cell_volume   368.80973863
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.99736710  0.75528619  0.90008652  1
  Cs  Cs1  1  0.53550247  0.39079772  0.12527750  1
  Mn  Mn2  1  0.49575209  0.06845452  0.74429233  1
  Mn  Mn3  1  0.46467667  0.79380136  0.43231781  1
  Mn  Mn4  1  0.95886730  0.84202538  0.39402347  1
  F  F5  1  0.71202711  0.85640522  0.39199713  1
  F  F6  1  0.79542341  0.00932323  0.57042589  1
  F  F7  1  0.93287369  0.07221449  0.19852770  1
  F  F8  1  0.10229993  0.68063024  0.23236131  1
  F  F9  1  0.30611610  0.02749313  0.50258303  1
  F  F10  1  0.23276760  0.09586006  0.84920956  1
  F  F11  1  0.20934704  0.83820979  0.37826425  1
  F  F12  1  0.45085043  0.62306417  0.67491628  1
  F  F13  1  0.97469883  0.62407765  0.60130634  1
  F  F14  1  0.57527976  0.79914996  0.86712295  1
  F  F15  1  0.54101372  0.13296603  0.90941417  1
  F  F16  1  0.44372752  0.30514387  0.56412690  1
  F  F17  1  0.64058309  0.62069211  0.28260412  1
",0.03700780868530007,0.03700780868530007
